Order ID,Order Date,Ship Date,Ship Mode,Address,Region,Customer ID,Customer Name,Segment,Product ID,Category,Sub-Category,Product Name,Quantity,Discount,Buy Price,Price Per Each,
157966,13/Mar/2017,"2017-03-13, 12:00:00 AM",Same Day,"Chicago, Illinois, United States - 60610",Central,SU-20665,Stephanie Ulpright,Home Office,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,4,0.2,4.864,5.4112,
157966,13/Mar/2017,"2017-03-13, 12:00:00 AM",Same Day,"Chicago, Illinois, United States - 60610",Central,SU-20665,Stephanie Ulpright,Home Office,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",2,0.3,104.993,109.4927,
157966,13/Mar/2017,"2017-03-13, 12:00:00 AM",Same Day,"Chicago, Illinois, United States - 60610",Central,SU-20665,Stephanie Ulpright,Home Office,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5,0.2,5.952,6.324,
157966,13/Mar/2017,"2017-03-13, 12:00:00 AM",Same Day,"Chicago, Illinois, United States - 60610",Central,SU-20665,Stephanie Ulpright,Home Office,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,1,0.3,89.768,87.2032,
157966,13/Mar/2017,"2017-03-13, 12:00:00 AM",Same Day,"Chicago, Illinois, United States - 60610",Central,SU-20665,Stephanie Ulpright,Home Office,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2,0.2,479.992,647.9892,
157966,13/Mar/2017,"2017-03-13, 12:00:00 AM",Same Day,"Chicago, Illinois, United States - 60610",Central,SU-20665,Stephanie Ulpright,Home Office,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,3,0.2,5.184,7.0632,
157966,13/Mar/2017,"2017-03-13, 12:00:00 AM",Same Day,"Chicago, Illinois, United States - 60610",Central,SU-20665,Stephanie Ulpright,Home Office,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,1,0.2,34.36,27.0585,
151162,05/Dec/2014,"2014-12-09, 12:00:00 AM",Standard Class,"Columbus, Ohio, United States - 43229",East,EA-14035,Erin Ashbrook,Corporate,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,3,0.2,32.792,44.6791,
151162,05/Dec/2014,"2014-12-09, 12:00:00 AM",Standard Class,"Columbus, Ohio, United States - 43229",East,EA-14035,Erin Ashbrook,Corporate,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,4,0.7,7.485,1.497,
151162,05/Dec/2014,"2014-12-09, 12:00:00 AM",Standard Class,"Columbus, Ohio, United States - 43229",East,EA-14035,Erin Ashbrook,Corporate,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",3,0.2,5.824,7.7168,
151162,05/Dec/2014,"2014-12-09, 12:00:00 AM",Standard Class,"Columbus, Ohio, United States - 43229",East,EA-14035,Erin Ashbrook,Corporate,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,1,0.4,36.738,27.5535,
151162,05/Dec/2014,"2014-12-09, 12:00:00 AM",Standard Class,"Columbus, Ohio, United States - 43229",East,EA-14035,Erin Ashbrook,Corporate,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,2,0.4,89.97,67.4775,
136686,12/Dec/2016,"2016-12-16, 12:00:00 AM",Standard Class,"Pasadena, California, United States - 91104",West,RF-19840,Roy Französisch,Consumer,FUR-FU-10004865,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",6,0,63.94,84.4008,
136686,12/Dec/2016,"2016-12-16, 12:00:00 AM",Standard Class,"Pasadena, California, United States - 91104",West,RF-19840,Roy Französisch,Consumer,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,3,0,18.84,24.1152,
137498,09/Sep/2017,"2017-09-14, 12:00:00 AM",Second Class,"Los Angeles, California, United States - 90004",West,LC-17050,Liz Carlisle,Consumer,OFF-AR-10003829,Office Supplies,Art,Newell 35,2,0,3.28,4.2312,
137498,09/Sep/2017,"2017-09-14, 12:00:00 AM",Second Class,"Los Angeles, California, United States - 90004",West,LC-17050,Liz Carlisle,Consumer,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,5,0.2,48.784,45.735,
137498,09/Sep/2017,"2017-09-14, 12:00:00 AM",Second Class,"Los Angeles, California, United States - 90004",West,LC-17050,Liz Carlisle,Consumer,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,9,0,5.28,7.8144,
163818,04/Oct/2017,"2017-10-08, 12:00:00 AM",Standard Class,"Clinton, Maryland, United States - 20735",East,PS-18970,Paul Stevenson,Home Office,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,1,0,19.98,28.5714,
161158,09/May/2016,"2016-05-13, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10024",East,PS-18970,Paul Stevenson,Home Office,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,5,0,1.6,2.288,
116673,15/Dec/2014,"2014-12-19, 12:00:00 AM",Second Class,"San Diego, California, United States - 92037",West,JO-15280,Jas O'Carroll,Consumer,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,2,0,3.08,4.0656,
105333,30/Nov/2017,"2017-12-04, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10011",East,VP-21730,Victor Preis,Home Office,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",4,0,20.89,21.3078,
105333,30/Nov/2017,"2017-12-04, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10011",East,VP-21730,Victor Preis,Home Office,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,3,0,182.02,236.626,
105333,30/Nov/2017,"2017-12-04, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10011",East,VP-21730,Victor Preis,Home Office,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,3,0,89.83,91.6266,
149993,19/Mar/2015,"2015-03-20, 12:00:00 AM",First Class,"Lancaster, California, United States - 93534",West,GA-14725,Guy Armstrong,Consumer,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,5,0,2.18,2.8994,
168158,19/Jul/2014,"2014-07-24, 12:00:00 AM",Standard Class,"Great Falls, Montana, United States - 59405",West,EM-14140,Eugene Moren,Home Office,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",2,0.2,3.048,4.1529,
115224,08/Dec/2016,"2016-12-11, 12:00:00 AM",Second Class,"San Francisco, California, United States - 94110",West,DB-13615,Doug Bickford,Consumer,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",3,0,11.35,14.528,
115224,08/Dec/2016,"2016-12-11, 12:00:00 AM",Second Class,"San Francisco, California, United States - 94110",West,DB-13615,Doug Bickford,Consumer,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,2,0,176.19,216.7137,
164742,13/Oct/2014,"2014-10-18, 12:00:00 AM",Second Class,"Lakewood, New Jersey, United States - 8701",East,ML-17395,Marina Lichtenstein,Corporate,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",2,0,122.99,136.5189,
164742,13/Oct/2014,"2014-10-18, 12:00:00 AM",Second Class,"Lakewood, New Jersey, United States - 8701",East,ML-17395,Marina Lichtenstein,Corporate,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,1,0,18.94,28.41,
108014,19/Nov/2017,"2017-11-25, 12:00:00 AM",Standard Class,"Cleveland, Ohio, United States - 44105",East,JH-15430,Jennifer Halladay,Consumer,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',7,0.7,8.559,1.9971,
160325,24/Sep/2017,"2017-09-24, 12:00:00 AM",Same Day,"Lawrence, Massachusetts, United States - 1841",East,BP-11095,Bart Pistole,Corporate,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,2,0,195.99,250.8672,
160325,24/Sep/2017,"2017-09-24, 12:00:00 AM",Same Day,"Lawrence, Massachusetts, United States - 1841",East,BP-11095,Bart Pistole,Corporate,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,3,0,145.95,189.735,
159779,25/Sep/2015,"2015-09-29, 12:00:00 AM",Standard Class,"Concord, New Hampshire, United States - 3301",East,SB-20185,Sarah Brown,Consumer,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,2,0,34.31,50.4357,
151176,13/Feb/2017,"2017-02-20, 12:00:00 AM",Standard Class,"Baltimore, Maryland, United States - 21215",East,SV-20785,Stewart Visinsky,Consumer,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,3,0,8.34,10.5084,
151176,13/Feb/2017,"2017-02-20, 12:00:00 AM",Standard Class,"Baltimore, Maryland, United States - 21215",East,SV-20785,Stewart Visinsky,Consumer,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,3,0,3.57,4.4982,
108903,03/Oct/2014,"2014-10-03, 12:00:00 AM",Same Day,"Columbus, Ohio, United States - 43229",East,DO-13435,Denny Ordway,Consumer,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,2,0.2,27.992,30.0914,
108903,03/Oct/2014,"2014-10-03, 12:00:00 AM",Same Day,"Columbus, Ohio, United States - 43229",East,DO-13435,Denny Ordway,Consumer,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,5,0.2,2.896,3.8734,
108903,03/Oct/2014,"2014-10-03, 12:00:00 AM",Same Day,"Columbus, Ohio, United States - 43229",East,DO-13435,Denny Ordway,Consumer,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,3,0.2,47.496,46.3086,
117919,27/Aug/2016,"2016-08-29, 12:00:00 AM",Second Class,"Houston, Texas, United States - 77041",Central,TB-21355,Todd Boyes,Corporate,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,1,0.2,14.16,15.222,
117919,27/Aug/2016,"2016-08-29, 12:00:00 AM",Second Class,"Houston, Texas, United States - 77041",Central,TB-21355,Todd Boyes,Corporate,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,5,0.2,15.984,21.5784,
142475,03/Dec/2015,"2015-12-07, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10011",East,BS-11380,Bill Stewart,Corporate,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,6,0.2,98.392,132.8292,
134516,20/Sep/2016,"2016-09-25, 12:00:00 AM",Standard Class,"Greensboro, North Carolina, United States - 27405",South,FM-14215,Filia McAdams,Corporate,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,2,0.2,8.544,9.078,
134516,20/Sep/2016,"2016-09-25, 12:00:00 AM",Standard Class,"Greensboro, North Carolina, United States - 27405",South,FM-14215,Filia McAdams,Corporate,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1,0.2,98.392,87.3229,
105193,25/Mar/2017,"2017-03-31, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10024",East,JL-15835,John Lee,Consumer,OFF-AR-10001547,Office Supplies,Art,Newell 311,5,0,2.21,2.8067,
168634,06/Dec/2015,"2015-12-11, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94109",West,AF-10870,Art Ferguson,Consumer,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2,0,3.89,4.9014,
117198,31/Aug/2017,"2017-09-05, 12:00:00 AM",Standard Class,"Monroe, Louisiana, United States - 71203",South,BG-11035,Barry Gonzalez,Consumer,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2,0,329.95,438.8335,
145828,05/Oct/2015,"2015-10-07, 12:00:00 AM",First Class,"Cincinnati, Ohio, United States - 45231",East,MB-17305,Maria Bertelson,Consumer,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,3,0.2,17.68,16.133,
121027,18/Aug/2017,"2017-08-22, 12:00:00 AM",Standard Class,"Seattle, Washington, United States - 98105",West,HW-14935,Helen Wasserman,Corporate,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2,0,421.95,607.608,
121027,18/Aug/2017,"2017-08-22, 12:00:00 AM",Standard Class,"Seattle, Washington, United States - 98105",West,HW-14935,Helen Wasserman,Corporate,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,9,0,166.24,191.176,
147431,02/Feb/2016,"2016-02-07, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10011",East,AB-10105,Adrian Barton,Consumer,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",2,0,58.98,61.929,
158001,23/Aug/2016,"2016-08-27, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10035",East,JP-15460,Jennifer Patt,Corporate,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",5,0,4.26,6.0066,
158001,23/Aug/2016,"2016-08-27, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10035",East,JP-15460,Jennifer Patt,Corporate,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",5,0,208.16,264.3632,
158001,23/Aug/2016,"2016-08-27, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10035",East,JP-15460,Jennifer Patt,Corporate,OFF-AR-10001954,Office Supplies,Art,Newell 331,6,0,4.89,6.2103,
125745,30/Jun/2017,"2017-07-04, 12:00:00 AM",Standard Class,"Memphis, Tennessee, United States - 38109",South,DV-13045,Darrin Van Huff,Corporate,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,2,0.2,9.76,12.444,
101154,18/Sep/2015,"2015-09-21, 12:00:00 AM",First Class,"San Diego, California, United States - 92105",West,CM-12190,Charlotte Melton,Consumer,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",4,0,110.98,113.1996,
124163,25/Sep/2016,"2016-09-30, 12:00:00 AM",Standard Class,"La Crosse, Wisconsin, United States - 54601",Central,SC-20695,Steve Chapman,Corporate,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,5,0,99.99,134.9865,
124163,25/Sep/2016,"2016-09-30, 12:00:00 AM",Standard Class,"La Crosse, Wisconsin, United States - 54601",Central,SC-20695,Steve Chapman,Corporate,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,1,0,3.04,4.0736,
124163,25/Sep/2016,"2016-09-30, 12:00:00 AM",Standard Class,"La Crosse, Wisconsin, United States - 54601",Central,SC-20695,Steve Chapman,Corporate,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",2,0,100.98,126.225,
124163,25/Sep/2016,"2016-09-30, 12:00:00 AM",Standard Class,"La Crosse, Wisconsin, United States - 54601",Central,SC-20695,Steve Chapman,Corporate,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,11,0,6.24,7.8,
121748,24/Oct/2016,"2016-10-28, 12:00:00 AM",Second Class,"Los Angeles, California, United States - 90032",West,VW-21775,Victoria Wilson,Corporate,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,4,0,25,30.25,
121748,24/Oct/2016,"2016-10-28, 12:00:00 AM",Second Class,"Los Angeles, California, United States - 90032",West,VW-21775,Victoria Wilson,Corporate,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),2,0,179.99,190.7894,
126683,29/Sep/2014,"2014-10-01, 12:00:00 AM",Second Class,"Seattle, Washington, United States - 98115",West,PP-18955,Paul Prost,Home Office,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,2,0,3.08,4.5584,
126683,29/Sep/2014,"2014-10-01, 12:00:00 AM",Second Class,"Seattle, Washington, United States - 98115",West,PP-18955,Paul Prost,Home Office,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",9,0,260.98,305.3466,
148810,26/Jun/2017,"2017-07-01, 12:00:00 AM",Standard Class,"Miami, Florida, United States - 33180",South,DR-12880,Dan Reichenbach,Corporate,OFF-LA-10004689,Office Supplies,Labels,Avery 512,6,0.2,2.312,3.0923,
148810,26/Jun/2017,"2017-07-01, 12:00:00 AM",Standard Class,"Miami, Florida, United States - 33180",South,DR-12880,Dan Reichenbach,Corporate,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,3,0.2,91.184,86.6248,
146066,21/Aug/2016,"2016-08-23, 12:00:00 AM",Second Class,"Philadelphia, Pennsylvania, United States - 19143",East,RB-19465,Rick Bensley,Home Office,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",9,0.4,90.588,52.843,
127614,11/Feb/2014,"2014-02-15, 12:00:00 AM",Standard Class,"Chesapeake, Virginia, United States - 23320",South,NF-18385,Natalie Fritzler,Consumer,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,3,0,78.15,112.536,
127614,11/Feb/2014,"2014-02-15, 12:00:00 AM",Standard Class,"Chesapeake, Virginia, United States - 23320",South,NF-18385,Natalie Fritzler,Consumer,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,6,0,209.37,221.9322,
127614,11/Feb/2014,"2014-02-15, 12:00:00 AM",Standard Class,"Chesapeake, Virginia, United States - 23320",South,NF-18385,Natalie Fritzler,Consumer,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,2,0,8.73,12.8331,
101742,23/Sep/2016,"2016-09-28, 12:00:00 AM",Second Class,"New York City, New York, United States - 10009",East,CR-12580,Clay Rozendal,Home Office,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,7,0.2,1.504,2.0304,
134943,05/Dec/2015,"2015-12-06, 12:00:00 AM",First Class,"Ann Arbor, Michigan, United States - 48104",Central,SU-20665,Stephanie Ulpright,Home Office,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,5,0,30.56,45.84,
123022,03/Sep/2017,"2017-09-08, 12:00:00 AM",Standard Class,"La Mesa, California, United States - 91941",West,SC-20050,Sample Company A,Home Office,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",5,0.2,16.512,22.2912,
123022,03/Sep/2017,"2017-09-08, 12:00:00 AM",Standard Class,"La Mesa, California, United States - 91941",West,SC-20050,Sample Company A,Home Office,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,3,0,94.99,123.487,
113208,26/Mar/2017,"2017-04-02, 12:00:00 AM",Standard Class,"Dearborn, Michigan, United States - 48126",Central,ML-18040,Michelle Lonsdale,Corporate,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",3,0,20.28,27.9864,
154893,21/Dec/2014,"2014-12-27, 12:00:00 AM",Standard Class,"San Diego, California, United States - 92024",West,GM-14440,Gary McGarr,Consumer,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,6,0.2,220.96,245.818,
154893,21/Dec/2014,"2014-12-27, 12:00:00 AM",Standard Class,"San Diego, California, United States - 92024",West,GM-14440,Gary McGarr,Consumer,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,3,0.2,190.72,202.64,
147900,23/Sep/2014,"2014-09-28, 12:00:00 AM",Standard Class,"Lakewood, Ohio, United States - 44107",East,JK-15640,Jim Kriz,Home Office,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,9,0.2,3.2,4.32,
106355,02/Apr/2017,"2017-04-05, 12:00:00 AM",First Class,"Meriden, Connecticut, United States - 6450",East,AT-10435,Alyssa Tate,Home Office,OFF-AR-10000246,Office Supplies,Art,Newell 318,4,0,2.78,3.5028,
127985,01/Apr/2016,"2016-04-05, 12:00:00 AM",Second Class,"Columbus, Georgia, United States - 31907",South,DB-12910,Daniel Byrd,Home Office,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,4,0,1.76,2.5344,
166604,15/May/2015,"2015-05-20, 12:00:00 AM",Second Class,"Roswell, Georgia, United States - 30076",South,AH-10690,Anna Häberlin,Corporate,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,3,0,5.98,8.9102,
120719,23/Mar/2017,"2017-03-26, 12:00:00 AM",First Class,"Seattle, Washington, United States - 98105",West,SJ-20125,Sanjit Jacobs,Home Office,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5,0.2,6.952,9.2114,
127117,14/Apr/2017,"2017-04-19, 12:00:00 AM",Standard Class,"Morristown, New Jersey, United States - 7960",East,HM-14860,Harry Marie,Corporate,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,5,0,14.89,18.9103,
104241,04/Jan/2015,"2015-01-09, 12:00:00 AM",Standard Class,"Alexandria, Virginia, United States - 22304",South,AG-10495,Andrew Gjertsen,Corporate,FUR-FU-10001474,Furniture,Furnishings,DAX Wood Document Frame,14,0,13.73,18.6728,
168179,02/Nov/2017,"2017-11-07, 12:00:00 AM",Standard Class,"Salt Lake City, Utah, United States - 84106",West,JB-16000,Joy Bell-,Consumer,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,3,0,6.48,9.5904,
142342,17/Jul/2017,"2017-07-19, 12:00:00 AM",Second Class,"Apple Valley, California, United States - 92307",West,AJ-10795,Anthony Johnson,Corporate,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,5,0,6.48,9.5904,
142342,17/Jul/2017,"2017-07-19, 12:00:00 AM",Second Class,"Apple Valley, California, United States - 92307",West,AJ-10795,Anthony Johnson,Corporate,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",5,0,11.58,17.37,
142342,17/Jul/2017,"2017-07-19, 12:00:00 AM",Second Class,"Apple Valley, California, United States - 92307",West,AJ-10795,Anthony Johnson,Corporate,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,2,0,5.28,5.28,
142342,17/Jul/2017,"2017-07-19, 12:00:00 AM",Second Class,"Apple Valley, California, United States - 92307",West,AJ-10795,Anthony Johnson,Corporate,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",5,0.15,238.833,280.98,
109099,06/Oct/2017,"2017-10-11, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10009",East,MM-18280,Muhammed MacIntyre,Corporate,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,1,0,40.99,61.0751,
134187,04/Nov/2014,"2014-11-11, 12:00:00 AM",Standard Class,"Long Beach, California, United States - 90805",West,TH-21235,Tiffany House,Corporate,OFF-AR-10000940,Office Supplies,Art,Newell 343,1,0,2.94,3.7338,
145261,18/Dec/2016,"2016-12-21, 12:00:00 AM",First Class,"Salem, Oregon, United States - 97301",West,AH-10120,Adrian Hane,Home Office,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,4,0.7,11.31,3.77,
145261,18/Dec/2016,"2016-12-21, 12:00:00 AM",First Class,"Salem, Oregon, United States - 97301",West,AH-10120,Adrian Hane,Home Office,OFF-AR-10004078,Office Supplies,Art,Newell 312,4,0.2,4.672,5.256,
145261,18/Dec/2016,"2016-12-21, 12:00:00 AM",First Class,"Salem, Oregon, United States - 97301",West,AH-10120,Adrian Hane,Home Office,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",2,0.2,5.824,7.7168,
145261,18/Dec/2016,"2016-12-21, 12:00:00 AM",First Class,"Salem, Oregon, United States - 97301",West,AH-10120,Adrian Hane,Home Office,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,3,0.2,37.592,34.7726,
145261,18/Dec/2016,"2016-12-21, 12:00:00 AM",First Class,"Salem, Oregon, United States - 97301",West,AH-10120,Adrian Hane,Home Office,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",5,0.5,75.49,22.647,
145261,18/Dec/2016,"2016-12-21, 12:00:00 AM",First Class,"Salem, Oregon, United States - 97301",West,AH-10120,Adrian Hane,Home Office,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,4,0.2,3.984,5.2788,
145261,18/Dec/2016,"2016-12-21, 12:00:00 AM",First Class,"Salem, Oregon, United States - 97301",West,AH-10120,Adrian Hane,Home Office,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,3,0.2,9.56,7.17,
108875,24/Sep/2016,"2016-10-01, 12:00:00 AM",Standard Class,"Aurora, Colorado, United States - 80013",West,CL-12700,Craig Leslie,Home Office,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,2,0.2,10.72,14.472,
108875,24/Sep/2016,"2016-10-01, 12:00:00 AM",Standard Class,"Aurora, Colorado, United States - 80013",West,CL-12700,Craig Leslie,Home Office,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,9,0.2,56.784,46.137,
141957,21/Jul/2016,"2016-07-21, 12:00:00 AM",Same Day,"Newark, Ohio, United States - 43055",East,JG-15310,Jason Gross,Corporate,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,2,0.2,9.328,10.0276,
141957,21/Jul/2016,"2016-07-21, 12:00:00 AM",Same Day,"Newark, Ohio, United States - 43055",East,JG-15310,Jason Gross,Corporate,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",7,0.7,1.584,0.4224,
141957,21/Jul/2016,"2016-07-21, 12:00:00 AM",Same Day,"Newark, Ohio, United States - 43055",East,JG-15310,Jason Gross,Corporate,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,1,0.2,66.688,70.856,
141957,21/Jul/2016,"2016-07-21, 12:00:00 AM",Same Day,"Newark, Ohio, United States - 43055",East,JG-15310,Jason Gross,Corporate,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",2,0.2,49.744,54.0966,
142405,11/Jun/2016,"2016-06-15, 12:00:00 AM",Standard Class,"Seattle, Washington, United States - 98103",West,SE-20110,Sanjit Engle,Consumer,OFF-LA-10004093,Office Supplies,Labels,Avery 486,2,0,7.31,10.7457,
142405,11/Jun/2016,"2016-06-15, 12:00:00 AM",Standard Class,"Seattle, Washington, United States - 98103",West,SE-20110,Sanjit Engle,Consumer,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,14,0.2,3.856,5.1092,
